Unnamed: 0,recording_id,intervals
0,UDM523_20220404_020428,"[[1649037876.804, 1649038199.804]]"
0,UDM523_20220404_010219,"[[1649034147.097, 1649035272.096], [1649035670.095, 1649035946.095], [1649035947.108, 1649037746.106]]"
0,FM1073_20220502_110648,"[[1651489615.022, 1651490671.021], [1651490719.021, 1651491414.02], [1651491415.0870001, 1651493214.085]]"
0,FM1073_20220502_165935,"[[1651512994.0110002, 1651513287.0110002], [1651513338.0110002, 1651513482.0110002]]"
0,FM1073_20220503_090039,"[[1651571298.028, 1651571427.028]]"
0,FM1073_20220503_123952,"[[1651582618.074, 1651583398.073], [1651583400.032, 1651584186.0310001]]"
0,FM1073_20220504_104627,"[[1651661194.032, 1651662993.0300002], [1651662994.0819998, 1651664397.08], [1651667395.0460002, 1651668393.0449998], [1651668395.073, 1651670193.071], [1651670194.089, 1651671169.088]]"
0,UDM523_20220328_231653,"[[1648510234.463, 1648511219.4620001]]"
0,UDM523_20220331_081123,"[[1648714291.705, 1648714875.705]]"
0,UDM523_20220315_054419,"[[1647323156.049, 1647323408.049], [1647323470.049, 1647324866.048]]"
0,UDM523_20220317_080241,"[[1647504169.135, 1647505126.134]]"
0,UDM523_20220322_131748,"[[1647955157.062, 1647956760.0609999], [1647958590.0609999, 1647958676.0609999]]"
0,FH2467_20220502_151721,"[[1651508869.107, 1651509204.107], [1651509205.107, 1651509529.106]]"
0,FH2467_20220503_154346,"[[1651596883.241, 1651596912.241], [1651597046.241, 1651597307.24], [1651597448.24, 1651597723.24], [1651597976.24, 1651598006.24]]"
0,FH2467_20220502_104825,"[[1651488768.051, 1651489001.05], [1651492201.049, 1651492214.049]]"
0,FH2467_20220502_115129,"[[1651495441.133, 1651495900.133]]"
0,FH2467_20220504_142138,"[[1651674158.688, 1651675277.687], [1651676792.733, 1651676833.733], [1651676899.733, 1651677709.732], [1651677710.6950002, 1651678448.6940002], [1651678547.6940002, 1651679248.6929998]]"
0,FM1073_20220511_073407,"[[1652254454.104, 1652254895.1030002]]"
0,FM1073_20220514_100739,"[[1652522867.1020002, 1652524666.1], [1652524667.116, 1652526466.1139998]]"
0,FM1073_20220516_183109,"[[1652725876.1230001, 1652726099.122]]"
0,FM1073_20220517_102202,"[[1652782929.044, 1652782940.044]]"
0,FM1073_20220608_061249,"[[1654668776.056, 1654669239.055]]"
0,FM1073_20220615_125722,"[[1655298253.036, 1655299370.035]]"
0,FM1073_20220601_040711,"[[1654056670.068, 1654056874.068], [1654057730.0670002, 1654058104.066]]"
0,FM1073_20220602_102744,"[[1654167663.0870001, 1654168343.0870001], [1654168387.0870001, 1654168707.0860002]]"
0,UDM523_20220427_015039,"[[1651024261.425, 1651024907.424], [1651025053.424, 1651026045.423], [1651026047.437, 1651027706.4350002], [1651027765.4350002, 1651027846.4350002]]"
0,FM1073_20220531_113016,"[[1653998931.1299999, 1653999518.1299999], [1654000188.129, 1654000215.129], [1654000223.128, 1654000247.128]]"
0,FM1073_20220603_103749,"[[1654252676.057, 1654252867.057], [1654253467.056, 1654254384.056]]"
0,FM1073_20220604_060348,"[[1654324029.071, 1654324111.071], [1654324175.071, 1654324188.071], [1654325661.119, 1654326020.119]]"
0,FH2369_20220131_094014,"[[1643622403.8899999, 1643622758.889], [1643623483.888, 1643623825.888], [1643624071.839, 1643625625.837], [1643625626.789, 1643626609.789]]"
0,FH2369_20220202_124801,"[[1643806093.516, 1643806492.515], [1643807541.514, 1643807605.514], [1643807725.514, 1643807820.514], [1643807915.516, 1643808168.515], [1643808203.515, 1643809299.514], [1643812200.515, 1643812397.515], [1643813046.514, 1643813292.514]]"
0,FH2369_20220202_073936,"[[1643787727.079, 1643788470.078], [1643790307.078, 1643790334.078], [1643790364.078, 1643791142.077], [1643792186.079, 1643792987.078], [1643792988.079, 1643793729.078], [1643795004.079, 1643795064.078]]"
0,FH2369_20220208_085612,"[[1644313383.595, 1644313658.595], [1644314424.596, 1644314579.596]]"
0,FH2467_20220201_113709,"[[1643715855.1790001, 1643716188.178], [1643716236.178, 1643716801.178], [1643718401.1369998, 1643718477.1369998], [1643719042.172, 1643720114.171]]"
0,FH2467_20220202_052559,"[[1643781534.636, 1643781893.635], [1643783169.6339998, 1643783170.6339998], [1643783171.616, 1643784526.615]]"
0,FH2467_20220203_081137,"[[1643875909.572, 1643875929.572]]"
0,FH2467_20220203_123911,"[[1643891963.4689999, 1643892983.468]]"
0,FH2467_20220204_124134,"[[1643980208.9750001, 1643980304.9740002], [1643980305.981, 1643980486.98]]"
0,FH2467_20220209_101950,"[[1644404417.948, 1644405353.947], [1644405364.947, 1644405601.947], [1644405602.982, 1644407401.98], [1644407402.949, 1644408247.948], [1644408598.947, 1644409201.947], [1644409202.979, 1644410771.977]]"
0,FH2467_20220209_125351,"[[1644411716.764, 1644412139.764], [1644412753.763, 1644413042.763], [1644415290.772, 1644416642.7710001], [1644416643.7779999, 1644417397.777]]"
0,FH2467_20220210_065347,"[[1644476394.992, 1644476429.992], [1644479163.99, 1644479452.99]]"
0,FH2369_20220211_154314,"[[1644594205.831, 1644595894.8300002]]"
0,FM1073_20220208_122332,"[[1644327174.1, 1644327855.099]]"
0,FH2369_20220218_081059,"[[1645172221.279, 1645172395.279]]"
0,FH2369_20220225_074959,"[[1645776241.519, 1645776293.519], [1645783180.4190001, 1645783303.4190001]]"
0,FH2369_20220303_105814,"[[1646306508.754, 1646306904.753], [1646307182.755, 1646307435.754], [1646307904.754, 1646308229.754], [1646308280.754, 1646308704.753], [1646308705.755, 1646309042.755]]"
0,FM1073_20220214_183810,"[[1644865315.1030002, 1644865464.1030002]]"
0,FM1073_20220216_113640,"[[1645013429.022, 1645013825.021]]"
0,FM1073_20220217_121913,"[[1645100361.0819998, 1645100745.0809999]]"
0,FH2467_20220219_094900,"[[1645264154.577, 1645265953.575], [1645265954.5089998, 1645267602.508], [1645267674.508, 1645267753.508], [1645267754.558, 1645268939.557]]"
0,FH2467_20220221_055815,"[[1645423108.317, 1645423226.317]]"
0,FH2467_20220221_071450,"[[1645427703.742, 1645429502.74], [1645429503.6899998, 1645430640.689]]"
0,FH2369_20220307_153352,"[[1646667757.582, 1646667850.582], [1646669877.582, 1646670146.582]]"
0,FH2369_20220308_105704,"[[1646740286.744, 1646740292.744]]"
0,FH2369_20220310_093414,"[[1646904865.6590002, 1646905284.6590002], [1646906681.6590002, 1646906887.6590002]]"
0,FH2467_20220307_065123,"[[1646636134.488, 1646636949.487], [1646637659.487, 1646637694.487], [1646638483.4950001, 1646638802.4940002], [1646638845.4940002, 1646638984.4940002]]"
0,FH2467_20220308_125043,"[[1646743855.371, 1646744081.371], [1646744163.371, 1646744242.371], [1646745923.376, 1646746109.376], [1646746243.375, 1646746451.375]]"
0,FH2467_20220311_064641,"[[1646981288.263, 1646982316.262]]"
0,FH2467_20220311_092329,"[[1646990673.592, 1646990725.592], [1646994182.595, 1646994220.595]]"
0,FH2467_20220310_141604,"[[1646921831.3990002, 1646921884.3990002], [1646921927.3990002, 1646922125.3990002], [1646923027.3980002, 1646923094.3980002]]"
0,FH2467_20220317_062846,"[[1647498644.404, 1647499185.403], [1647499342.403, 1647500209.402], [1647500416.3980002, 1647500663.3980002], [1647501587.3969998, 1647502137.396]]"
0,FM1073_20220301_080820,"[[1646122821.1379998, 1646122880.1379998], [1646122882.1379998, 1646123137.1379998], [1646124401.116, 1646124557.116]]"
0,FM1073_20220303_154155,"[[1646322123.076, 1646323022.075]]"
0,FM1073_20220303_172913,"[[1646328561.041, 1646330360.04]]"
0,FM1073_20220308_163828,"[[1646757761.095, 1646758224.094]]"
0,FM1073_20220302_155213,"[[1646236697.112, 1646236764.112], [1646236767.112, 1646237030.112], [1646237208.112, 1646237237.112]]"
0,FM1073_20220303_124932,"[[1646312031.0259998, 1646312482.0259998]]"
0,FM1073_20220304_133517,"[[1646400925.0470002, 1646401097.0470002]]"
0,FM1073_20220303_183356,"[[1646332444.079, 1646332965.079]]"
0,FM1073_20220304_103105,"[[1646389873.063, 1646391446.062], [1646391514.062, 1646391672.062], [1646391673.034, 1646392394.033]]"
0,FM1073_20220315_065918,"[[1647329178.0700002, 1647329364.0700002], [1647329365.085, 1647329748.085], [1647331769.088, 1647332964.0860002], [1647332965.048, 1647334764.0470002], [1647334765.0609999, 1647335196.0609999], [1647335207.0609999, 1647335615.06], [1647335618.06, 1647336564.059], [1647336565.088, 1647338111.0870001]]"
0,FM1073_20220315_140543,"[[1647353484.0809999, 1647354677.08]]"
0,FM1073_20220316_162731,"[[1647448062.068, 1647448615.068], [1647448650.068, 1647448749.0670002]]"
0,FH2467_20220324_071924,"[[1648106499.192, 1648107814.191], [1648108746.1539998, 1648109171.1539998]]"
0,FM1073_20220316_100443,"[[1647425159.1030002, 1647425446.1030002], [1647427450.0809999, 1647427700.0809999], [1647427737.0809999, 1647428690.08], [1647428691.0609999, 1647429688.06]]"
0,FM1073_20220321_142309,"[[1647873682.078, 1647873876.078], [1647875403.059, 1647876193.0579998], [1647876196.041, 1647876222.041]]"
0,FH2467_20220329_062212,"[[1648536877.124, 1648537575.124]]"
0,FH2467_20220330_101820,"[[1648637872.9129999, 1648638054.9129999], [1648639412.9750001, 1648639580.9750001]]"
0,FH2467_20220401_081926,"[[1648801219.99, 1648801318.99], [1648801357.99, 1648801480.99], [1648805176.988, 1648805283.988]]"
0,FH2467_20220402_132657,"[[1648907346.0860002, 1648907508.0860002], [1648907638.0860002, 1648907752.0860002]]"
0,FH2467_20220402_125527,"[[1648904235.965, 1648904297.965], [1648904368.965, 1648904800.964], [1648905383.964, 1648905438.964]]"
0,FH2369_20220404_152533,"[[1649086414.432, 1649086436.432]]"
0,FH2369_20220405_134608,"[[1649169115.104, 1649169144.104]]"
0,FH2467_20220406_084406,"[[1649234760.681, 1649234768.681], [1649234803.681, 1649235051.681], [1649237019.7150002, 1649237250.7150002], [1649237396.714, 1649237641.714]]"
0,FH2467_20220407_101253,"[[1649327251.431, 1649328185.43], [1649328186.415, 1649328646.415], [1649329114.414, 1649329259.414], [1649330457.4350002, 1649330608.4350002]]"
0,FM1073_20220325_141236,"[[1648217563.032, 1648219117.0300002]]"
0,FM1073_20220329_172328,"[[1648575074.0609999, 1648575209.0609999], [1648575279.0609999, 1648575617.06]]"
0,FM1073_20220331_080855,"[[1648715465.0140002, 1648715526.0140002], [1648716177.1020002, 1648716633.1020002], [1648716889.1020002, 1648717284.1009998]]"
0,FM1073_20220401_124209,"[[1648817397.093, 1648817575.093], [1648817606.093, 1648818029.092]]"
0,FM1073_20220406_104641,"[[1649243212.063, 1649243775.063], [1649243807.057, 1649244573.056], [1649245663.093, 1649245751.093], [1649246012.092, 1649246610.092]]"
0,FH2369_20220314_180958,"[[1647284557.543, 1647284654.543], [1647284670.543, 1647284711.543], [1647284943.445, 1647285115.445]]"
0,FH2369_20220315_093043,"[[1647339370.5649998, 1647339408.5649998], [1647340211.564, 1647340254.564]]"
0,FH2369_20220317_125421,"[[1647525937.1529999, 1647527072.152], [1647527073.1539998, 1647527778.1529999]]"
0,FH2369_20220318_131131,"[[1647610808.12, 1647610901.12]]"
0,FH2369_20220328_075521,"[[1648464185.09, 1648464413.09], [1648464977.089, 1648465561.089], [1648466048.059, 1648466335.059]]"
0,FH2369_20220331_160132,"[[1648742593.1430001, 1648742903.1430001]]"
0,FH2467_20220421_090426,"[[1650531878.849, 1650532208.849], [1650532243.849, 1650533114.848], [1650533225.848, 1650533397.848]]"
0,FM1073_20220409_060942,"[[1649486388.016, 1649486483.015], [1649486885.015, 1649488187.0140002], [1649488188.095, 1649488215.095]]"
0,FM1073_20220413_065515,"[[1649832948.0609999, 1649833171.0609999], [1649833221.0609999, 1649833823.0609999], [1649835676.0809999, 1649835802.08], [1649835843.08, 1649836394.08]]"
0,FH2467_20220425_123231,"[[1650890872.689, 1650891021.689]]"
0,FM1073_20220422_110503,"[[1650626351.129, 1650626848.128]]"
0,FM1073_20220428_062702,"[[1651129991.0830002, 1651130122.0830002], [1651130123.0830002, 1651130374.0819998]]"
0,FM1073_20220429_102836,"[[1651228195.055, 1651228778.055], [1651230379.043, 1651230417.043], [1651231228.043, 1651231488.0419998], [1651231548.0419998, 1651231722.0419998]]"
0,UDM523_20220308_111319,"[[1646739608.4329998, 1646739792.432]]"
0,UDM523_20220311_105446,"[[1646997710.761, 1646997893.761]]"
0,UDM523_20220310_171553,"[[1646935621.155, 1646936044.155]]"
0,UDM523_20220323_192207,"[[1648064860.9129999, 1648064974.9129999], [1648066929.922, 1648066931.922]]"
0,UDM523_20220404_071525,"[[1649056534.339, 1649057950.337]]"
0,UDM523_20220316_031142,"[[1647400354.1929998, 1647400470.1929998]]"
0,FH2467_20220503_075000,"[[1651565802.967, 1651565870.967], [1651567065.9859998, 1651567216.985]]"
0,FH2467_20220504_101056,"[[1651659481.7710001, 1651660234.77]]"
0,FH2369_20220511_115824,"[[1652270370.007, 1652272119.006], [1652272120.041, 1652273795.039], [1652273818.039, 1652273919.039], [1652273920.033, 1652275719.0310001], [1652275720.05, 1652277104.049], [1652277279.048, 1652277519.048], [1652277520.057, 1652278912.055]]"
0,FM1073_20220509_132733,"[[1652102860.0819998, 1652102974.0819998]]"
0,FM1073_20220510_091152,"[[1652173918.09, 1652174009.09], [1652174010.09, 1652174235.09], [1652174257.09, 1652175717.089], [1652175718.1, 1652177517.0979998]]"
0,FM1073_20220511_100147,"[[1652263315.091, 1652263395.091], [1652263427.091, 1652265114.089], [1652265115.068, 1652266914.066]]"
0,FM1073_20220511_135400,"[[1652277273.0310001, 1652278915.029]]"
0,FM1073_20220516_074325,"[[1652687012.051, 1652688202.05]]"
0,FM1073_20220607_114541,"[[1654602349.078, 1654604147.076], [1654604186.08, 1654604601.08]]"
0,FM1073_20220608_075632,"[[1654675310.094, 1654675579.094], [1654676907.033, 1654677078.033]]"
0,FM1073_20220610_074920,"[[1654848489.1390002, 1654848626.1390002]]"
0,FM1073_20220613_123835,"[[1655125554.071, 1655125709.071]]"
0,FM1073_20220524_075140,"[[1653379418.1139998, 1653380506.113], [1653380507.131, 1653381115.1299999]]"
0,FM1073_20220602_033834,"[[1654141225.0819998, 1654141504.0819998], [1654142651.08, 1654142825.08]]"
0,UDM523_20220607_012116,"[[1654564956.299, 1654566003.2979999]]"
0,FH2369_20220609_104117,"[[1654771288.697, 1654771641.696], [1654772572.6950002, 1654772798.6950002], [1654773702.738, 1654773883.738], [1654777554.721, 1654778394.72]]"
0,FH2369_20220131_123506,"[[1643632776.443, 1643633404.442]]"
0,FH2369_20220203_075722,"[[1643875053.276, 1643876316.275], [1643877318.276, 1643877388.276]]"
0,FH2369_20220201_072701,"[[1643702691.496, 1643702808.496], [1643704623.496, 1643705125.4950001]]"
0,FH2369_20220209_122346,"[[1644409656.125, 1644410964.124]]"
0,FH2467_20220204_092744,"[[1643966876.725, 1643967472.724]]"
0,FH2467_20220201_132919,"[[1643723595.992, 1643723697.992], [1643723948.992, 1643723969.992], [1643724569.0019999, 1643724700.0019999], [1643726005.017, 1643726047.017], [1643726567.017, 1643727099.016]]"
0,FH2467_20220203_115845,"[[1643889669.811, 1643889715.811], [1643889801.811, 1643891337.809]]"
0,FH2467_20220203_134458,"[[1643895910.86, 1643897646.859], [1643897710.8409998, 1643898215.8409998]]"
0,FH2369_20220211_150844,"[[1644592572.3630002, 1644593935.362]]"
0,FH2369_20220218_123648,"[[1645187819.915, 1645188627.9139998], [1645190064.915, 1645190152.915]]"
0,FH2369_20220218_062552,"[[1645165728.7350001, 1645166083.7350001], [1645166191.7350001, 1645166656.7340002]]"
0,FH2369_20220222_083152,"[[1645518724.591, 1645518923.591], [1645519236.591, 1645519338.591]]"
0,FH2369_20220223_070122,"[[1645600636.431, 1645601493.43], [1645601494.431, 1645602189.431], [1645604172.431, 1645604392.43], [1645604408.43, 1645604609.43], [1645604622.43, 1645604935.43], [1645609232.4329998, 1645609302.4329998], [1645612918.4380002, 1645612978.4380002]]"
0,FH2467_20220303_102531,"[[1646305037.5310001, 1646305093.53], [1646305947.53, 1646306149.529]]"
0,FM1073_20220215_163429,"[[1644942942.0830002, 1644943610.0819998], [1644943775.0819998, 1644943796.0819998], [1644945654.0860002, 1644946026.0860002]]"
0,FM1073_20220216_161346,"[[1645028110.095, 1645029018.094], [1645029075.094, 1645029270.094]]"
0,FM1073_20220216_171820,"[[1645032391.092, 1645032457.091]]"
0,FM1073_20220218_111334,"[[1645182822.0649998, 1645182909.0649998]]"
0,FH2467_20220219_070849,"[[1645254772.461, 1645256340.459], [1645256341.4620001, 1645258140.461], [1645258141.4499998, 1645259940.449], [1645259941.449, 1645261740.447], [1645261741.443, 1645262216.443], [1645262329.443, 1645263540.442], [1645263541.448, 1645263969.448]]"
0,FH2369_20220308_071733,"[[1646723980.61, 1646724410.61], [1646724458.61, 1646724489.61]]"
0,FH2467_20220304_115024,"[[1646398262.429, 1646398282.429]]"
0,FH2467_20220307_081512,"[[1646641163.94, 1646641437.94]]"
0,FH2467_20220307_130603,"[[1646658995.069, 1646659275.068], [1646659355.068, 1646659824.068]]"
0,FH2467_20220309_132742,"[[1646833136.0649998, 1646834069.064]]"
0,FH2467_20220309_141415,"[[1646837397.169, 1646838293.168]]"
0,FH2467_20220315_083004,"[[1647336562.273, 1647336615.273], [1647336616.237, 1647336640.237]]"
0,FH2467_20220316_093451,"[[1647423862.965, 1647424476.965], [1647424916.964, 1647425101.964], [1647425102.941, 1647425521.94], [1647426059.94, 1647426227.94]]"
0,FH2467_20220318_073653,"[[1647589789.647, 1647590284.6460001], [1647590825.696, 1647592624.6950002]]"
0,FM1073_20220228_091945,"[[1646040298.1230001, 1646040359.1230001], [1646042935.127, 1646043139.1260002]]"
0,FM1073_20220228_153711,"[[1646065279.069, 1646065687.068]]"
0,FH2467_20220319_082733,"[[1647679883.966, 1647680066.966]]"
0,FM1073_20220302_120415,"[[1646223360.073, 1646223507.073]]"
0,FM1073_20220303_130547,"[[1646312755.0700002, 1646313490.069]]"
0,FM1073_20220303_195908,"[[1646337556.0700002, 1646338144.069]]"
0,FM1073_20220304_115436,"[[1646394884.099, 1646395373.099]]"
0,FM1073_20220302_091424,"[[1646212473.1, 1646212911.1]]"
0,FM1073_20220304_111804,"[[1646392692.068, 1646392869.068]]"
0,FM1073_20220304_074636,"[[1646380004.06, 1646381803.059], [1646381804.04, 1646382480.039]]"
0,FM1073_20220304_060734,"[[1646374062.09, 1646375861.088], [1646375862.0870001, 1646377073.0860002]]"
0,FM1073_20220310_131537,"[[1646918230.115, 1646919943.1139998], [1646920200.093, 1646920517.093], [1646920527.093, 1646921743.092]]"
0,FM1073_20220315_053232,"[[1647322484.077, 1647322782.077], [1647323557.076, 1647324062.076]]"
0,FH2467_20220321_130554,"[[1647867966.0579998, 1647868605.057]]"
0,FH2467_20220321_152118,"[[1647878627.833, 1647879157.832]]"
0,FM1073_20220322_131300,"[[1647955024.1, 1647955527.1], [1647956669.0819998, 1647956934.0809999]]"
0,FM1073_20220322_153653,"[[1647963735.068, 1647963776.068], [1647964492.068, 1647964690.0670002], [1647964824.0670002, 1647965182.0670002]]"
0,FM1073_20220323_143547,"[[1648047515.06, 1648047783.06]]"
0,UDM523_20220304_054223,"[[1646373068.2910001, 1646373550.29]]"
0,FH2369_20220325_104143,"[[1648204919.256, 1648206045.255], [1648206142.255, 1648206370.2540002]]"
0,FH2369_20220325_154351,"[[1648223042.5830002, 1648224841.5809999], [1648224842.6060002, 1648226641.604]]"
0,FH2467_20220328_104605,"[[1648465670.819, 1648465798.819], [1648466016.819, 1648466120.819], [1648467100.803, 1648467292.8019998], [1648467468.8019998, 1648467587.8019998]]"
0,FH2467_20220402_060530,"[[1648879709.064, 1648880480.063], [1648883103.01, 1648883141.01]]"
0,FH2369_20220407_062841,"[[1649313984.7500002, 1649314150.7500002], [1649314238.7500002, 1649314731.7489998], [1649314732.793, 1649315214.793]]"
0,FH2369_20220407_085204,"[[1649324252.881, 1649324607.881]]"
0,FH2467_20220404_111648,"[[1649072134.925, 1649072153.925], [1649072543.925, 1649072557.925], [1649072857.85, 1649072884.85]]"
0,FH2467_20220404_130618,"[[1649078034.476, 1649078084.476], [1649078148.476, 1649078596.476], [1649079199.4750001, 1649079257.4750001]]"
0,FH2467_20220405_094928,"[[1649154041.445, 1649154202.445], [1649155581.444, 1649155775.444]]"
0,FH2467_20220407_132119,"[[1649337691.2150002, 1649339218.2140002], [1649339788.2499998, 1649339823.2499998]]"
0,FH2467_20220408_081303,"[[1649405679.043, 1649406385.043]]"
0,FH2467_20220411_060847,"[[1649659267.664, 1649659415.663], [1649659460.663, 1649659747.663], [1649659777.663, 1649660223.663], [1649660284.663, 1649660938.6620002]]"
0,FM1073_20220324_161756,"[[1648140846.08, 1648142145.079]]"
0,FM1073_20220325_152232,"[[1648222041.0819998, 1648222053.0819998], [1648222694.0809999, 1648223177.0809999], [1648223229.0809999, 1648223552.08], [1648223559.05, 1648223667.049]]"
0,FM1073_20220329_101904,"[[1648551487.0979998, 1648552044.0979998], [1648552159.097, 1648552300.097]]"
0,FM1073_20220329_124846,"[[1648558269.074, 1648558347.073], [1648560500.016, 1648560541.016]]"
0,FH2369_20220314_184538,"[[1647285464.501, 1647285902.5], [1647289145.501, 1647289512.5]]"
0,FH2369_20220315_103419,"[[1647340470.726, 1647340610.726], [1647340659.726, 1647341962.724], [1647344907.625, 1647344990.625], [1647345026.625, 1647345869.624], [1647346746.625, 1647346798.625], [1647348185.625, 1647348274.625], [1647349720.626, 1647350316.625], [1647350360.625, 1647350474.625]]"
0,FH2369_20220317_095236,"[[1647511917.121, 1647512043.121], [1647512533.12, 1647512566.12], [1647513082.122, 1647513487.121]]"
0,FH2369_20220330_071811,"[[1648624838.626, 1648625075.626], [1648625478.626, 1648625735.625]]"
0,FH2369_20220401_054352,"[[1648793470.744, 1648793642.744]]"
0,FH2467_20220420_040435,"[[1650428087.436, 1650428415.4350002], [1650428750.4350002, 1650429004.4350002]]"
0,FM1073_20220409_101014,"[[1649501894.0609999, 1649502251.06], [1649502548.06, 1649502620.06]]"
0,FH2467_20220428_070016,"[[1651135200.248, 1651136334.247]]"
0,FM1073_20220420_121016,"[[1650459535.1, 1650459919.1]]"
0,FM1073_20220421_165244,"[[1650560029.0819998, 1650560886.0819998]]"
0,FM1073_20220427_091149,"[[1651050716.077, 1651051628.076]]"
0,FM1073_20220430_053632,"[[1651297000.075, 1651297046.075]]"
0,UDM523_20220324_140150,"[[1648131005.776, 1648131047.776], [1648132116.775, 1648132317.775], [1648132870.7089999, 1648132909.7089999], [1648133914.708, 1648134117.708]]"
0,UDM523_20220324_161328,"[[1648140216.676, 1648141918.6739998]]"
0,FM1073_20220502_120805,"[[1651493292.095, 1651495091.094], [1651495092.072, 1651496682.071], [1651496745.0700002, 1651496891.0700002]]"
0,FM1073_20220504_043933,"[[1651639269.134, 1651639381.134], [1651639542.134, 1651639870.134]]"
0,FM1073_20220505_133451,"[[1651758934.1100001, 1651759277.109]]"
0,UDM523_20220315_043016,"[[1647318637.5619998, 1647318797.5619998], [1647320817.5340002, 1647320866.5340002], [1647321036.533, 1647321155.533], [1647321178.533, 1647322212.532], [1647322256.533, 1647322984.532]]"
0,UDM523_20220321_135946,"[[1647871340.7299998, 1647872993.728]]"
0,UDM523_20220322_171852,"[[1647971057.582, 1647971269.582], [1647972968.5939999, 1647973138.5939999]]"
0,FH2467_20220502_094202,"[[1651485309.54, 1651486024.54]]"
0,FH2467_20220503_144449,"[[1651590056.691, 1651590163.691], [1651590235.691, 1651590745.6899998]]"
0,FM1073_20220510_080424,"[[1652169871.097, 1652170474.096], [1652170508.096, 1652170899.096], [1652170929.096, 1652171121.096], [1652171177.096, 1652171632.095], [1652171649.095, 1652171670.095], [1652171671.088, 1652173339.0870001], [1652173363.0870001, 1652173470.0870001]]"
0,FM1073_20220510_123343,"[[1652188503.032, 1652189076.032]]"
0,FM1073_20220511_054839,"[[1652248170.051, 1652249164.05]]"
0,FM1073_20220511_110259,"[[1652266985.089, 1652267193.089]]"
0,FM1073_20220511_130334,"[[1652274220.092, 1652276019.091], [1652276020.095, 1652277096.094]]"
0,FM1073_20220514_183713,"[[1652553440.066, 1652553545.066]]"
0,FM1073_20220517_131130,"[[1652793510.1100001, 1652794896.108], [1652794897.122, 1652795148.121]]"
0,FM1073_20220607_104400,"[[1654598752.097, 1654600271.095], [1654600309.095, 1654600446.095], [1654601336.071, 1654601736.0700002], [1654602191.0700002, 1654602246.0700002]]"
0,FM1073_20220608_091553,"[[1654679798.107, 1654680430.106]]"
0,UDM523_20220426_031441,"[[1650945311.6060002, 1650945808.605], [1650945888.605, 1650946014.605]]"
0,FM1073_20220531_050118,"[[1653973285.091, 1653973298.091], [1653973547.091, 1653973650.091]]"
0,FM1073_20220531_134935,"[[1654005005.1369998, 1654005061.1369998], [1654005146.136, 1654006781.135], [1654006782.118, 1654007607.1169999]]"
